ESTADO,REGIÃO,GÊNERO,GRUPO ETÁRIO,ANO,2010
MINAS GERAIS,SUDESTE,MULHERES,45-49,2037,831738
MINAS GERAIS,SUDESTE,MULHERES,50-54,2037,830716
MINAS GERAIS,SUDESTE,MULHERES,55-59,2037,794225
MINAS GERAIS,SUDESTE,MULHERES,60-64,2037,701385
MINAS GERAIS,SUDESTE,MULHERES,65-69,2037,631633
MINAS GERAIS,SUDESTE,MULHERES,70-74,2037,571306
MINAS GERAIS,SUDESTE,MULHERES,75-79,2037,46355
MINAS GERAIS,SUDESTE,MULHERES,80-84,2037,324447
MINAS GERAIS,SUDESTE,MULHERES,85-89,2037,190723
MINAS GERAIS,SUDESTE,MULHERES,90+,2037,150796
ESPÍRITO SANTO,SUDESTE,HOMENS,0-4,2037,134062
ESPÍRITO SANTO,SUDESTE,HOMENS,5-9,2037,139082
ESPÍRITO SANTO,SUDESTE,HOMENS,10-14,2037,145381
ESPÍRITO SANTO,SUDESTE,HOMENS,15-19,2037,151385
ESPÍRITO SANTO,SUDESTE,HOMENS,20-24,2037,151332
ESPÍRITO SANTO,SUDESTE,HOMENS,25-29,2037,146856
ESPÍRITO SANTO,SUDESTE,HOMENS,30-34,2037,150878
ESPÍRITO SANTO,SUDESTE,HOMENS,35-39,2037,162303
ESPÍRITO SANTO,SUDESTE,HOMENS,40-44,2037,161877
ESPÍRITO SANTO,SUDESTE,HOMENS,45-49,2037,165649
ESPÍRITO SANTO,SUDESTE,HOMENS,50-54,2037,164886
ESPÍRITO SANTO,SUDESTE,HOMENS,55-59,2037,149753
ESPÍRITO SANTO,SUDESTE,HOMENS,60-64,2037,123542
ESPÍRITO SANTO,SUDESTE,HOMENS,65-69,2037,104478
ESPÍRITO SANTO,SUDESTE,HOMENS,70-74,2037,88894
ESPÍRITO SANTO,SUDESTE,HOMENS,75-79,2037,67742
ESPÍRITO SANTO,SUDESTE,HOMENS,80-84,2037,44455
ESPÍRITO SANTO,SUDESTE,HOMENS,85-89,2037,22892
ESPÍRITO SANTO,SUDESTE,HOMENS,90+,2037,14179
ESPÍRITO SANTO,SUDESTE,MULHERES,0-4,2037,128028
ESPÍRITO SANTO,SUDESTE,MULHERES,5-9,2037,132962
ESPÍRITO SANTO,SUDESTE,MULHERES,10-14,2037,139225
ESPÍRITO SANTO,SUDESTE,MULHERES,15-19,2037,14583
ESPÍRITO SANTO,SUDESTE,MULHERES,20-24,2037,146159
ESPÍRITO SANTO,SUDESTE,MULHERES,25-29,2037,14183
ESPÍRITO SANTO,SUDESTE,MULHERES,30-34,2037,14598
ESPÍRITO SANTO,SUDESTE,MULHERES,35-39,2037,158459
ESPÍRITO SANTO,SUDESTE,MULHERES,40-44,2037,161583
ESPÍRITO SANTO,SUDESTE,MULHERES,45-49,2037,166263
ESPÍRITO SANTO,SUDESTE,MULHERES,50-54,2037,168821
ESPÍRITO SANTO,SUDESTE,MULHERES,55-59,2037,158684
ESPÍRITO SANTO,SUDESTE,MULHERES,60-64,2037,136448
ESPÍRITO SANTO,SUDESTE,MULHERES,65-69,2037,119252
ESPÍRITO SANTO,SUDESTE,MULHERES,70-74,2037,106171
ESPÍRITO SANTO,SUDESTE,MULHERES,75-79,2037,87029
ESPÍRITO SANTO,SUDESTE,MULHERES,80-84,2037,62045
ESPÍRITO SANTO,SUDESTE,MULHERES,85-89,2037,35941
ESPÍRITO SANTO,SUDESTE,MULHERES,90+,2037,29551
RIO DE JANEIRO,SUDESTE,HOMENS,0-4,2037,482965
RIO DE JANEIRO,SUDESTE,HOMENS,5-9,2037,507972
RIO DE JANEIRO,SUDESTE,HOMENS,10-14,2037,537686
RIO DE JANEIRO,SUDESTE,HOMENS,15-19,2037,569502
RIO DE JANEIRO,SUDESTE,HOMENS,20-24,2037,57158
RIO DE JANEIRO,SUDESTE,HOMENS,25-29,2037,54667
RIO DE JANEIRO,SUDESTE,HOMENS,30-34,2037,561139
RIO DE JANEIRO,SUDESTE,HOMENS,35-39,2037,635022
RIO DE JANEIRO,SUDESTE,HOMENS,40-44,2037,646519
RIO DE JANEIRO,SUDESTE,HOMENS,45-49,2037,621847
RIO DE JANEIRO,SUDESTE,HOMENS,50-54,2037,619641
RIO DE JANEIRO,SUDESTE,HOMENS,55-59,2037,589817
RIO DE JANEIRO,SUDESTE,HOMENS,60-64,2037,506593
RIO DE JANEIRO,SUDESTE,HOMENS,65-69,2037,434017
RIO DE JANEIRO,SUDESTE,HOMENS,70-74,2037,371589
RIO DE JANEIRO,SUDESTE,HOMENS,75-79,2037,286134
RIO DE JANEIRO,SUDESTE,HOMENS,80-84,2037,184746
RIO DE JANEIRO,SUDESTE,HOMENS,85-89,2037,97786
RIO DE JANEIRO,SUDESTE,HOMENS,90+,2037,57279
RIO DE JANEIRO,SUDESTE,MULHERES,0-4,2037,460203
RIO DE JANEIRO,SUDESTE,MULHERES,5-9,2037,484196
RIO DE JANEIRO,SUDESTE,MULHERES,10-14,2037,512993
RIO DE JANEIRO,SUDESTE,MULHERES,15-19,2037,545238
RIO DE JANEIRO,SUDESTE,MULHERES,20-24,2037,550693
RIO DE JANEIRO,SUDESTE,MULHERES,25-29,2037,53078
RIO DE JANEIRO,SUDESTE,MULHERES,30-34,2037,549844
RIO DE JANEIRO,SUDESTE,MULHERES,35-39,2037,631128
RIO DE JANEIRO,SUDESTE,MULHERES,40-44,2037,658813
RIO DE JANEIRO,SUDESTE,MULHERES,45-49,2037,649636
RIO DE JANEIRO,SUDESTE,MULHERES,50-54,2037,671865
RIO DE JANEIRO,SUDESTE,MULHERES,55-59,2037,664712
RIO DE JANEIRO,SUDESTE,MULHERES,60-64,2037,595486
RIO DE JANEIRO,SUDESTE,MULHERES,65-69,2037,530376
RIO DE JANEIRO,SUDESTE,MULHERES,70-74,2037,482339
RIO DE JANEIRO,SUDESTE,MULHERES,75-79,2037,40558
RIO DE JANEIRO,SUDESTE,MULHERES,80-84,2037,292858
RIO DE JANEIRO,SUDESTE,MULHERES,85-89,2037,176158
RIO DE JANEIRO,SUDESTE,MULHERES,90+,2037,139994
SÃO PAULO,SUDESTE,HOMENS,0-4,2037,1.364.507
SÃO PAULO,SUDESTE,HOMENS,5-9,2037,1.412.060
SÃO PAULO,SUDESTE,HOMENS,10-14,2037,1.470.754
SÃO PAULO,SUDESTE,HOMENS,15-19,2037,1.537.545
SÃO PAULO,SUDESTE,HOMENS,20-24,2037,1.590.437
SÃO PAULO,SUDESTE,HOMENS,25-29,2037,1.585.858
SÃO PAULO,SUDESTE,HOMENS,30-34,2037,1.630.627
SÃO PAULO,SUDESTE,HOMENS,35-39,2037,1.761.840
SÃO PAULO,SUDESTE,HOMENS,40-44,2037,1.760.599
SÃO PAULO,SUDESTE,HOMENS,45-49,2037,1.815.671
SÃO PAULO,SUDESTE,HOMENS,50-54,2037,1.840.357
SÃO PAULO,SUDESTE,HOMENS,55-59,2037,1.677.165
SÃO PAULO,SUDESTE,HOMENS,60-64,2037,1.418.045
SÃO PAULO,SUDESTE,HOMENS,65-69,2037,1.208.350
SÃO PAULO,SUDESTE,HOMENS,70-74,2037,1.002.166
SÃO PAULO,SUDESTE,HOMENS,75-79,2037,75902
SÃO PAULO,SUDESTE,HOMENS,80-84,2037,497318
SÃO PAULO,SUDESTE,HOMENS,85-89,2037,265427
SÃO PAULO,SUDESTE,HOMENS,90+,2037,155327
SÃO PAULO,SUDESTE,MULHERES,0-4,2037,1.301.496
SÃO PAULO,SUDESTE,MULHERES,5-9,2037,1.347.648
SÃO PAULO,SUDESTE,MULHERES,10-14,2037,1.405.245
SÃO PAULO,SUDESTE,MULHERES,15-19,2037,1.473.491
SÃO PAULO,SUDESTE,MULHERES,20-24,2037,1.525.656
SÃO PAULO,SUDESTE,MULHERES,25-29,2037,1.520.638
SÃO PAULO,SUDESTE,MULHERES,30-34,2037,1.565.177
SÃO PAULO,SUDESTE,MULHERES,35-39,2037,1.708.448
SÃO PAULO,SUDESTE,MULHERES,40-44,2037,1.738.744
SÃO PAULO,SUDESTE,MULHERES,45-49,2037,1.804.268
SÃO PAULO,SUDESTE,MULHERES,50-54,2037,1.891.345
SÃO PAULO,SUDESTE,MULHERES,55-59,2037,1.810.913
SÃO PAULO,SUDESTE,MULHERES,60-64,2037,1.596.812
SÃO PAULO,SUDESTE,MULHERES,65-69,2037,1.410.073
SÃO PAULO,SUDESTE,MULHERES,70-74,2037,1.250.370
SÃO PAULO,SUDESTE,MULHERES,75-79,2037,1.027.916
SÃO PAULO,SUDESTE,MULHERES,80-84,2037,732198
SÃO PAULO,SUDESTE,MULHERES,85-89,2037,439007
SÃO PAULO,SUDESTE,MULHERES,90+,2037,340848
PARANÁ,SUL,HOMENS,0-4,2037,347855
PARANÁ,SUL,HOMENS,5-9,2037,365297
PARANÁ,SUL,HOMENS,10-14,2037,384299
PARANÁ,SUL,HOMENS,15-19,2037,398991
PARANÁ,SUL,HOMENS,20-24,2037,394568
PARANÁ,SUL,HOMENS,25-29,2037,371317
PARANÁ,SUL,HOMENS,30-34,2037,380774
PARANÁ,SUL,HOMENS,35-39,2037,428455
PARANÁ,SUL,HOMENS,40-44,2037,448118
PARANÁ,SUL,HOMENS,45-49,2037,431455
PARANÁ,SUL,HOMENS,50-54,2037,411139
PARANÁ,SUL,HOMENS,55-59,2037,38344
PARANÁ,SUL,HOMENS,60-64,2037,343291
PARANÁ,SUL,HOMENS,65-69,2037,308543
PARANÁ,SUL,HOMENS,70-74,2037,26012
PARANÁ,SUL,HOMENS,75-79,2037,189888
PARANÁ,SUL,HOMENS,80-84,2037,121202
PARANÁ,SUL,HOMENS,85-89,2037,65549
PARANÁ,SUL,HOMENS,90+,2037,39443
PARANÁ,SUL,MULHERES,0-4,2037,331339
PARANÁ,SUL,MULHERES,5-9,2037,34791
PARANÁ,SUL,MULHERES,10-14,2037,366383
PARANÁ,SUL,MULHERES,15-19,2037,381685
PARANÁ,SUL,MULHERES,20-24,2037,379928
PARANÁ,SUL,MULHERES,25-29,2037,360093
PARANÁ,SUL,MULHERES,30-34,2037,373052
PARANÁ,SUL,MULHERES,35-39,2037,423897
PARANÁ,SUL,MULHERES,40-44,2037,451572
PARANÁ,SUL,MULHERES,45-49,2037,444303
PARANÁ,SUL,MULHERES,50-54,2037,433796
PARANÁ,SUL,MULHERES,55-59,2037,418102
PARANÁ,SUL,MULHERES,60-64,2037,386089
PARANÁ,SUL,MULHERES,65-69,2037,359796
PARANÁ,SUL,MULHERES,70-74,2037,321669
PARANÁ,SUL,MULHERES,75-79,2037,254034
PARANÁ,SUL,MULHERES,80-84,2037,178756
PARANÁ,SUL,MULHERES,85-89,2037,108488
PARANÁ,SUL,MULHERES,90+,2037,78385
SANTA CATARINA,SUL,HOMENS,0-4,2037,225508
SANTA CATARINA,SUL,HOMENS,5-9,2037,235744
SANTA CATARINA,SUL,HOMENS,10-14,2037,248916
SANTA CATARINA,SUL,HOMENS,15-19,2037,260901
SANTA CATARINA,SUL,HOMENS,20-24,2037,261898
SANTA CATARINA,SUL,HOMENS,25-29,2037,253618
SANTA CATARINA,SUL,HOMENS,30-34,2037,26219
SANTA CATARINA,SUL,HOMENS,35-39,2037,292231
SANTA CATARINA,SUL,HOMENS,40-44,2037,314794
SANTA CATARINA,SUL,HOMENS,45-49,2037,318395
SANTA CATARINA,SUL,HOMENS,50-54,2037,309718
SANTA CATARINA,SUL,HOMENS,55-59,2037,273714
SANTA CATARINA,SUL,HOMENS,60-64,2037,231311
SANTA CATARINA,SUL,HOMENS,65-69,2037,205688
SANTA CATARINA,SUL,HOMENS,70-74,2037,17865
SANTA CATARINA,SUL,HOMENS,75-79,2037,132014
SANTA CATARINA,SUL,HOMENS,80-84,2037,83097
SANTA CATARINA,SUL,HOMENS,85-89,2037,4386
SANTA CATARINA,SUL,HOMENS,90+,2037,25049
SANTA CATARINA,SUL,MULHERES,0-4,2037,215117
SANTA CATARINA,SUL,MULHERES,5-9,2037,225247
SANTA CATARINA,SUL,MULHERES,10-14,2037,238246
SANTA CATARINA,SUL,MULHERES,15-19,2037,250282
SANTA CATARINA,SUL,MULHERES,20-24,2037,250789
SANTA CATARINA,SUL,MULHERES,25-29,2037,24173
SANTA CATARINA,SUL,MULHERES,30-34,2037,249253
SANTA CATARINA,SUL,MULHERES,35-39,2037,278844
SANTA CATARINA,SUL,MULHERES,40-44,2037,304655
SANTA CATARINA,SUL,MULHERES,45-49,2037,309687
SANTA CATARINA,SUL,MULHERES,50-54,2037,306725
SANTA CATARINA,SUL,MULHERES,55-59,2037,27963
SANTA CATARINA,SUL,MULHERES,60-64,2037,245639
SANTA CATARINA,SUL,MULHERES,65-69,2037,227268
SANTA CATARINA,SUL,MULHERES,70-74,2037,209415
SANTA CATARINA,SUL,MULHERES,75-79,2037,167134
SANTA CATARINA,SUL,MULHERES,80-84,2037,116305
SANTA CATARINA,SUL,MULHERES,85-89,2037,70688
SANTA CATARINA,SUL,MULHERES,90+,2037,55277
RIO GRANDE DO SUL,SUL,HOMENS,0-4,2037,301669
RIO GRANDE DO SUL,SUL,HOMENS,5-9,2037,318717
RIO GRANDE DO SUL,SUL,HOMENS,10-14,2037,336833
RIO GRANDE DO SUL,SUL,HOMENS,15-19,2037,351412
RIO GRANDE DO SUL,SUL,HOMENS,20-24,2037,35424
RIO GRANDE DO SUL,SUL,HOMENS,25-29,2037,328099
RIO GRANDE DO SUL,SUL,HOMENS,30-34,2037,35204
RIO GRANDE DO SUL,SUL,HOMENS,35-39,2037,401147
RIO GRANDE DO SUL,SUL,HOMENS,40-44,2037,414907
RIO GRANDE DO SUL,SUL,HOMENS,45-49,2037,403367
RIO GRANDE DO SUL,SUL,HOMENS,50-54,2037,406223
RIO GRANDE DO SUL,SUL,HOMENS,55-59,2037,374175
RIO GRANDE DO SUL,SUL,HOMENS,60-64,2037,321351
RIO GRANDE DO SUL,SUL,HOMENS,65-69,2037,293589
RIO GRANDE DO SUL,SUL,HOMENS,70-74,2037,272049
RIO GRANDE DO SUL,SUL,HOMENS,75-79,2037,217062
RIO GRANDE DO SUL,SUL,HOMENS,80-84,2037,14322
RIO GRANDE DO SUL,SUL,HOMENS,85-89,2037,77971
RIO GRANDE DO SUL,SUL,HOMENS,90+,2037,45742
RIO GRANDE DO SUL,SUL,MULHERES,0-4,2037,287485
RIO GRANDE DO SUL,SUL,MULHERES,5-9,2037,303765
RIO GRANDE DO SUL,SUL,MULHERES,10-14,2037,320925
RIO GRANDE DO SUL,SUL,MULHERES,15-19,2037,334926
RIO GRANDE DO SUL,SUL,MULHERES,20-24,2037,338651
RIO GRANDE DO SUL,SUL,MULHERES,25-29,2037,314458
RIO GRANDE DO SUL,SUL,MULHERES,30-34,2037,339053
RIO GRANDE DO SUL,SUL,MULHERES,35-39,2037,391251
RIO GRANDE DO SUL,SUL,MULHERES,40-44,2037,414578
RIO GRANDE DO SUL,SUL,MULHERES,45-49,2037,410776
RIO GRANDE DO SUL,SUL,MULHERES,50-54,2037,422517
RIO GRANDE DO SUL,SUL,MULHERES,55-59,2037,402761
RIO GRANDE DO SUL,SUL,MULHERES,60-64,2037,356606
RIO GRANDE DO SUL,SUL,MULHERES,65-69,2037,341262
RIO GRANDE DO SUL,SUL,MULHERES,70-74,2037,335476
RIO GRANDE DO SUL,SUL,MULHERES,75-79,2037,287718
RIO GRANDE DO SUL,SUL,MULHERES,80-84,2037,210331
RIO GRANDE DO SUL,SUL,MULHERES,85-89,2037,131017
RIO GRANDE DO SUL,SUL,MULHERES,90+,2037,10636
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,0-4,2037,10326
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,5-9,2037,105892
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,10-14,2037,109441
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,15-19,2037,112959
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,20-24,2037,112265
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,25-29,2037,106345
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,30-34,2037,105302
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,35-39,2037,109935
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,40-44,2037,114452
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,45-49,2037,111396
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,50-54,2037,106222
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,55-59,2037,96124
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,60-64,2037,81978
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,65-69,2037,69146
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,70-74,2037,56461
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,75-79,2037,40297
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,80-84,2037,24839
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,85-89,2037,12939
MATO GROSSO DO SUL,CENTRO-OESTE,HOMENS,90+,2037,7701
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,0-4,2037,98572
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,5-9,2037,100995
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,10-14,2037,104277
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,15-19,2037,107585
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,20-24,2037,107063
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,25-29,2037,101664
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,30-34,2037,101373
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,35-39,2037,107411
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,40-44,2037,114331
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,45-49,2037,112086
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,50-54,2037,109888
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,55-59,2037,103115
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,60-64,2037,90214
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,65-69,2037,79119
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,70-74,2037,68954
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,75-79,2037,53271
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,80-84,2037,35619
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,85-89,2037,20397
MATO GROSSO DO SUL,CENTRO-OESTE,MULHERES,90+,2037,14104
MATO GROSSO,CENTRO-OESTE,HOMENS,0-4,2037,134658
MATO GROSSO,CENTRO-OESTE,HOMENS,5-9,2037,137592
MATO GROSSO,CENTRO-OESTE,HOMENS,10-14,2037,14168
MATO GROSSO,CENTRO-OESTE,HOMENS,15-19,2037,145399
MATO GROSSO,CENTRO-OESTE,HOMENS,20-24,2037,142478
MATO GROSSO,CENTRO-OESTE,HOMENS,25-29,2037,135046
MATO GROSSO,CENTRO-OESTE,HOMENS,30-34,2037,141926
MATO GROSSO,CENTRO-OESTE,HOMENS,35-39,2037,144426
MATO GROSSO,CENTRO-OESTE,HOMENS,40-44,2037,148272
MATO GROSSO,CENTRO-OESTE,HOMENS,45-49,2037,146297
MATO GROSSO,CENTRO-OESTE,HOMENS,50-54,2037,140998
MATO GROSSO,CENTRO-OESTE,HOMENS,55-59,2037,127391
MATO GROSSO,CENTRO-OESTE,HOMENS,60-64,2037,107243
MATO GROSSO,CENTRO-OESTE,HOMENS,65-69,2037,89042
MATO GROSSO,CENTRO-OESTE,HOMENS,70-74,2037,70652
MATO GROSSO,CENTRO-OESTE,HOMENS,75-79,2037,48844
MATO GROSSO,CENTRO-OESTE,HOMENS,80-84,2037,2874
MATO GROSSO,CENTRO-OESTE,HOMENS,85-89,2037,1399
MATO GROSSO,CENTRO-OESTE,HOMENS,90+,2037,7986
MATO GROSSO,CENTRO-OESTE,MULHERES,0-4,2037,128715
MATO GROSSO,CENTRO-OESTE,MULHERES,5-9,2037,131885
MATO GROSSO,CENTRO-OESTE,MULHERES,10-14,2037,136079
MATO GROSSO,CENTRO-OESTE,MULHERES,15-19,2037,139973
MATO GROSSO,CENTRO-OESTE,MULHERES,20-24,2037,137279
MATO GROSSO,CENTRO-OESTE,MULHERES,25-29,2037,129715
MATO GROSSO,CENTRO-OESTE,MULHERES,30-34,2037,135724
MATO GROSSO,CENTRO-OESTE,MULHERES,35-39,2037,13729
MATO GROSSO,CENTRO-OESTE,MULHERES,40-44,2037,143191
MATO GROSSO,CENTRO-OESTE,MULHERES,45-49,2037,142635
MATO GROSSO,CENTRO-OESTE,MULHERES,50-54,2037,139423
MATO GROSSO,CENTRO-OESTE,MULHERES,55-59,2037,130466
MATO GROSSO,CENTRO-OESTE,MULHERES,60-64,2037,11369
MATO GROSSO,CENTRO-OESTE,MULHERES,65-69,2037,96118
MATO GROSSO,CENTRO-OESTE,MULHERES,70-74,2037,7771
MATO GROSSO,CENTRO-OESTE,MULHERES,75-79,2037,56115
MATO GROSSO,CENTRO-OESTE,MULHERES,80-84,2037,35282
MATO GROSSO,CENTRO-OESTE,MULHERES,85-89,2037,186
MATO GROSSO,CENTRO-OESTE,MULHERES,90+,2037,12218
GOIÁS,CENTRO-OESTE,HOMENS,0-4,2037,246928
GOIÁS,CENTRO-OESTE,HOMENS,5-9,2037,259995
GOIÁS,CENTRO-OESTE,HOMENS,10-14,2037,271432
GOIÁS,CENTRO-OESTE,HOMENS,15-19,2037,283192
GOIÁS,CENTRO-OESTE,HOMENS,20-24,2037,288187
GOIÁS,CENTRO-OESTE,HOMENS,25-29,2037,281651
GOIÁS,CENTRO-OESTE,HOMENS,30-34,2037,289046
GOIÁS,CENTRO-OESTE,HOMENS,35-39,2037,306281
GOIÁS,CENTRO-OESTE,HOMENS,40-44,2037,309763
GOIÁS,CENTRO-OESTE,HOMENS,45-49,2037,306457
GOIÁS,CENTRO-OESTE,HOMENS,50-54,2037,292131
GOIÁS,CENTRO-OESTE,HOMENS,55-59,2037,263082
GOIÁS,CENTRO-OESTE,HOMENS,60-64,2037,220484
GOIÁS,CENTRO-OESTE,HOMENS,65-69,2037,180447
GOIÁS,CENTRO-OESTE,HOMENS,70-74,2037,139452
GOIÁS,CENTRO-OESTE,HOMENS,75-79,2037,9485
GOIÁS,CENTRO-OESTE,HOMENS,80-84,2037,56059
GOIÁS,CENTRO-OESTE,HOMENS,85-89,2037,28214
GOIÁS,CENTRO-OESTE,HOMENS,90+,2037,16028
GOIÁS,CENTRO-OESTE,MULHERES,0-4,2037,236123
GOIÁS,CENTRO-OESTE,MULHERES,5-9,2037,249265
GOIÁS,CENTRO-OESTE,MULHERES,10-14,2037,260669
GOIÁS,CENTRO-OESTE,MULHERES,15-19,2037,273773
GOIÁS,CENTRO-OESTE,MULHERES,20-24,2037,280303
GOIÁS,CENTRO-OESTE,MULHERES,25-29,2037,2744
GOIÁS,CENTRO-OESTE,MULHERES,30-34,2037,281222
GOIÁS,CENTRO-OESTE,MULHERES,35-39,2037,300121
GOIÁS,CENTRO-OESTE,MULHERES,40-44,2037,309824
GOIÁS,CENTRO-OESTE,MULHERES,45-49,2037,307735
GOIÁS,CENTRO-OESTE,MULHERES,50-54,2037,29995
GOIÁS,CENTRO-OESTE,MULHERES,55-59,2037,281129
GOIÁS,CENTRO-OESTE,MULHERES,60-64,2037,24554
GOIÁS,CENTRO-OESTE,MULHERES,65-69,2037,208462
GOIÁS,CENTRO-OESTE,MULHERES,70-74,2037,16869
GOIÁS,CENTRO-OESTE,MULHERES,75-79,2037,122785
GOIÁS,CENTRO-OESTE,MULHERES,80-84,2037,79043
GOIÁS,CENTRO-OESTE,MULHERES,85-89,2037,43219
GOIÁS,CENTRO-OESTE,MULHERES,90+,2037,26542
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,0-4,2037,95456
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,5-9,2037,95784
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,10-14,2037,101795
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,15-19,2037,108775
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,20-24,2037,113463
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,25-29,2037,116537
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,30-34,2037,132441
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,35-39,2037,136629
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,40-44,2037,130032
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,45-49,2037,128046
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,50-54,2037,129327
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,55-59,2037,120041
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,60-64,2037,98074
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,65-69,2037,78697
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,70-74,2037,60166
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,75-79,2037,40083
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,80-84,2037,24085
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,85-89,2037,12152
DISTRITO FEDERAL,CENTRO-OESTE,HOMENS,90+,2037,5972
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,0-4,2037,9069
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,5-9,2037,90802
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,10-14,2037,97032
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,15-19,2037,104722
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,20-24,2037,110155
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,25-29,2037,114101
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,30-34,2037,131083
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,35-39,2037,136462
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,40-44,2037,134549
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,45-49,2037,134944
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,50-54,2037,143163
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,55-59,2037,14009
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,60-64,2037,11766
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,65-69,2037,96456
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,70-74,2037,79216
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,75-79,2037,58834
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,80-84,2037,39665
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,85-89,2037,23323
DISTRITO FEDERAL,CENTRO-OESTE,MULHERES,90+,2037,14965
RONDÔNIA,NORTE,HOMENS,0-4,2038,63119
RONDÔNIA,NORTE,HOMENS,5-9,2038,65765
RONDÔNIA,NORTE,HOMENS,10-14,2038,69073
RONDÔNIA,NORTE,HOMENS,15-19,2038,71513
RONDÔNIA,NORTE,HOMENS,20-24,2038,70625
RONDÔNIA,NORTE,HOMENS,25-29,2038,67718
RONDÔNIA,NORTE,HOMENS,30-34,2038,71815
RONDÔNIA,NORTE,HOMENS,35-39,2038,78445
RONDÔNIA,NORTE,HOMENS,40-44,2038,78961
RONDÔNIA,NORTE,HOMENS,45-49,2038,76476
RONDÔNIA,NORTE,HOMENS,50-54,2038,72725
RONDÔNIA,NORTE,HOMENS,55-59,2038,64928
RONDÔNIA,NORTE,HOMENS,60-64,2038,53264
RONDÔNIA,NORTE,HOMENS,65-69,2038,428
RONDÔNIA,NORTE,HOMENS,70-74,2038,33676
